(115, 67)
(114, 66)
(126, 72)
(115, 65)
(116, 64)
(127, 71)
(117, 63)
(118, 62)
(128, 70)
(119, 61)
(129, 69)
(120, 60)
(130, 68)
(121, 59)
(131, 67)
(122, 58)
(132, 66)
(131, 65)
(130, 64)
(129, 63)
(128, 62)
(127, 61)
(126, 60)
(125, 59)
(124, 58)
(123, 57)
(123, 76)
(122, 75)
(121, 74)
(120, 73)
(124, 75)
(119, 72)
(118, 71)
(117, 70)
(125, 74)
(116, 69)
(115, 68)
(114, 67)
(126, 73)
(113, 66)
(114, 65)
(115, 64)
(127, 72)
(116, 63)
(128, 71)
(117, 62)
(118, 61)
(129, 70)
(119, 60)
(130, 69)
(120, 59)
(131, 68)
(121, 58)
(132, 67)
(122, 57)
(133, 66)
(132, 65)
(131, 64)
(130, 63)
(129, 62)
(128, 61)
(127, 60)
(126, 59)
(125, 58)
(124, 57)
(123, 56)
(123, 77)
(122, 76)
(121, 75)
(120, 74)
(124, 76)
(119, 73)
(118, 72)
(117, 71)
(125, 75)
(116, 70)
(115, 69)
(114, 68)
(126, 74)
(113, 67)
(112, 66)
(113, 65)
(127, 73)
(114, 64)
(115, 63)
(128, 72)
(116, 62)
(129, 71)
(117, 61)
(118, 60)
(130, 70)
(119, 59)
(131, 69)
(120, 58)
(132, 68)
(121, 57)
(133, 67)
(122, 56)
(134, 66)
(133, 65)
(132, 64)
(131, 63)
(130, 62)
(129, 61)
(128, 60)
(127, 59)
(126, 58)
(125, 57)
(124, 56)
(123, 55)
(123, 78)
(122, 77)
(121, 76)
(124, 77)
(120, 75)
(119, 74)
(118, 73)
(117, 72)
(125, 76)
(116, 71)
(115, 70)
(114, 69)
(126, 75)
(113, 68)
(112, 67)
(111, 66)
(112, 65)
(127, 74)
(113, 64)
(114, 63)
(128, 73)
(115, 62)
(129, 72)
(116, 61)
(130, 71)
(117, 60)
(118, 59)
(131, 70)
(119, 58)
(132, 69)
(120, 57)
(133, 68)
(121, 56)
(134, 67)
(122, 55)
(123, 79)
(122, 78)
(121, 77)
(124, 78)
(120, 76)
(119, 75)
(118, 74)
(117, 73)
(125, 77)
(116, 72)
(115, 71)
(135, 66)
(134, 65)
(133, 64)
(132, 63)
(114, 70)
(126, 76)
(131, 62)
(130, 61)
(113, 69)
(129, 60)
(128, 59)
(112, 68)
(127, 58)
(111, 67)
(126, 57)
(110, 66)
(127, 75)
(125, 56)
(111, 65)
(124, 55)
(123, 54)
(112, 64)
(128, 74)
(113, 63)
(114, 62)
(129, 73)
(115, 61)
(130, 72)
(116, 60)
(131, 71)
(117, 59)
(118, 58)
(132, 70)
(119, 57)
(133, 69)
(120, 56)
(134, 68)
(123, 80)
(122, 79)
(121, 78)
(120, 77)
(124, 79)
(121, 55)
(119, 76)
(118, 75)
(125, 78)
(117, 74)
(116, 73)
(115, 72)
(135, 67)
(114, 71)
(126, 77)
(113, 70)
(112, 69)
(111, 68)
(127, 76)
(110, 67)
(109, 66)
(110, 65)
(122, 54)
(111, 64)
(128, 75)
(112, 63)
(136, 66)
(135, 65)
(134, 64)
(133, 63)
(132, 62)
(131, 61)
(113, 62)
(129, 74)
(130, 60)
(129, 59)
(128, 58)
(127, 57)
(126, 56)
(125, 55)
(114, 61)
(124, 54)
(123, 53)
(130, 73)
(115, 60)
(131, 72)
(116, 59)
(132, 71)
(117, 58)
(118, 57)
(133, 70)
(119, 56)
(134, 69)
(123, 81)
(122, 80)
(121, 79)
(120, 78)
(124, 80)
(119, 77)
(118, 76)
(120, 55)
(125, 79)
(117, 75)
(116, 74)
(115, 73)
(114, 72)
(126, 78)
(135, 68)
(113, 71)
(112, 70)
(111, 69)
(127, 77)
(110, 68)
(109, 67)
(108, 66)
(109, 65)
(128, 76)
(121, 54)
(110, 64)
(111, 63)
(136, 67)
(129, 75)
(112, 62)
(113, 61)
(130, 74)
(122, 53)
(114, 60)
(137, 66)
(136, 65)
(135, 64)
(134, 63)
(133, 62)
(132, 61)
(131, 60)
(131, 73)
(130, 59)
(129, 58)
(128, 57)
(127, 56)
(126, 55)
(115, 59)
(125, 54)
(124, 53)
(123, 52)
(132, 72)
(116, 58)
(133, 71)
(117, 57)
(118, 56)
(134, 70)
(123, 82)
(122, 81)
(121, 80)
(120, 79)
(124, 81)
(119, 78)
(118, 77)
(125, 80)
(117, 76)
(116, 75)
(119, 55)
(115, 74)
(114, 73)
(126, 79)
(135, 69)
(113, 72)
(112, 71)
(111, 70)
(127, 78)
(110, 69)
(109, 68)
(108, 67)
(107, 66)
(108, 65)
(128, 77)
(120, 54)
(109, 64)
(110, 63)
(136, 68)
(129, 76)
(111, 62)
(130, 75)
(112, 61)
(121, 53)
(113, 60)
(137, 67)
(131, 74)
(114, 59)
(122, 52)
(132, 73)
(115, 58)
(138, 66)
(137, 65)
(136, 64)
(135, 63)
(134, 62)
(133, 61)
(132, 60)
(131, 59)
(130, 58)
(129, 57)
(128, 56)
(133, 72)
(127, 55)
(126, 54)
(125, 53)
(116, 57)
(124, 52)
(123, 51)
(134, 71)
(117, 56)
(123, 83)
(122, 82)
(121, 81)
(120, 80)
(119, 79)
(124, 82)
(118, 78)
(117, 77)
(125, 81)
(116, 76)
(115, 75)
(118, 55)
(126, 80)
(114, 74)
(135, 70)
(113, 73)
(112, 72)
(111, 71)
(127, 79)
(110, 70)
(109, 69)
(108, 68)
(107, 67)
(128, 78)
(106, 66)
(107, 65)
(119, 54)
(108, 64)
(136, 69)
(129, 77)
(109, 63)
(110, 62)
(130, 76)
(111, 61)
(120, 53)
(137, 68)
(112, 60)
(131, 75)
(113, 59)
(132, 74)
(121, 52)
(114, 58)
(138, 67)
(133, 73)
(115, 57)
(122, 51)
(134, 72)
(139, 66)
(138, 65)
(137, 64)
(136, 63)
(135, 62)
(134, 61)
(133, 60)
(116, 56)
(132, 59)
(131, 58)
(130, 57)
(129, 56)
(123, 84)
(122, 83)
(128, 55)
(121, 82)
(120, 81)
(119, 80)
(124, 83)
(127, 54)
(118, 79)
(126, 53)
(117, 78)
(125, 82)
(125, 52)
(116, 77)
(124, 51)
(123, 50)
(115, 76)
(126, 81)
(114, 75)
(135, 71)
(113, 74)
(117, 55)
(112, 73)
(111, 72)
(127, 80)
(110, 71)
(109, 70)
(108, 69)
(107, 68)
(128, 79)
(106, 67)
(105, 66)
(106, 65)
(107, 64)
(118, 54)
(136, 70)
(129, 78)
(108, 63)
(109, 62)
(130, 77)
(110, 61)
(119, 53)
(137, 69)
(131, 76)
(111, 60)
(112, 59)
(132, 75)
(120, 52)
(138, 68)
(113, 58)
(133, 74)
(114, 57)
(121, 51)
(134, 73)
(139, 67)
(115, 56)
(123, 85)
(122, 84)
(121, 83)
(120, 82)
(119, 81)
(124, 84)
(118, 80)
(117, 79)
(125, 83)
(116, 78)
(115, 77)
(114, 76)
(126, 82)
(122, 50)
(135, 72)
(113, 75)
(112, 74)
(111, 73)
(116, 55)
(127, 81)
(110, 72)
(109, 71)
(140, 66)
(139, 65)
(138, 64)
(108, 70)
(137, 63)
(136, 62)
(135, 61)
(107, 69)
(128, 80)
(134, 60)
(133, 59)
(106, 68)
(132, 58)
(131, 57)
(105, 67)
(130, 56)
(104, 66)
(129, 55)
(105, 65)
(128, 54)
(129, 79)
(136, 71)
(127, 53)
(106, 64)
(117, 54)
(126, 52)
(125, 51)
(124, 50)
(107, 63)
(123, 49)
(130, 78)
(108, 62)
(109, 61)
(118, 53)
(137, 70)
(131, 77)
(110, 60)
(132, 76)
(111, 59)
(119, 52)
(138, 69)
(112, 58)
(133, 75)
(113, 57)
(120, 51)
(134, 74)
(139, 68)
(114, 56)
(123, 86)
(122, 85)
(121, 84)
(120, 83)
(119, 82)
(124, 85)
(118, 81)
(117, 80)
(116, 79)
(125, 84)
(115, 78)
(114, 77)
(126, 83)
(113, 76)
(135, 73)
(112, 75)
(121, 50)
(111, 74)
(127, 82)
(110, 73)
(115, 55)
(109, 72)
(108, 71)
(140, 67)
(128, 81)
(107, 70)
(106, 69)
(105, 68)
(104, 67)
(103, 66)
(129, 80)
(136, 72)
(104, 65)
(105, 64)
(116, 54)
(106, 63)
(122, 49)
(130, 79)
(107, 62)
(141, 66)
(140, 65)
(139, 64)
(138, 63)
(137, 62)
(136, 61)
(108, 61)
(135, 60)
(134, 59)
(131, 78)
(137, 71)
(133, 58)
(117, 53)
(132, 57)
(131, 56)
(130, 55)
(129, 54)
(109, 60)
(128, 53)
(127, 52)
(126, 51)
(125, 50)
(124, 49)
(132, 77)
(123, 48)
(110, 59)
(118, 52)
(138, 70)
(111, 58)
(133, 76)
(112, 57)
(119, 51)
(134, 75)
(139, 69)
(123, 87)
(122, 86)
(121, 85)
(120, 84)
(119, 83)
(124, 86)
(118, 82)
(117, 81)
(113, 56)
(116, 80)
(125, 85)
(115, 79)
(114, 78)
(126, 84)
(113, 77)
(135, 74)
(112, 76)
(111, 75)
(127, 83)
(110, 74)
(120, 50)
(109, 73)
(114, 55)
(108, 72)
(140, 68)
(128, 82)
(107, 71)
(106, 70)
(105, 69)
(104, 68)
(103, 67)
(129, 81)
(136, 73)
(102, 66)
(103, 65)
(104, 64)
(115, 54)
(130, 80)
(105, 63)
(121, 49)
(106, 62)
(141, 67)
(131, 79)
(137, 72)
(107, 61)
(116, 53)
(108, 60)
(132, 78)
(122, 48)
(109, 59)
(138, 71)
(117, 52)
(142, 66)
(141, 65)
(140, 64)
(139, 63)
(138, 62)
(137, 61)
(133, 77)
(136, 60)
(135, 59)
(110, 58)
(134, 58)
(133, 57)
(132, 56)
(131, 55)
(130, 54)
(129, 53)
(128, 52)
(127, 51)
(126, 50)
(111, 57)
(125, 49)
(134, 76)
(124, 48)
(123, 47)
(118, 51)
(139, 70)
(123, 88)
(122, 87)
(121, 86)
(120, 85)
(119, 84)
(124, 87)
(118, 83)
(117, 82)
(116, 81)
(115, 80)
(125, 86)
(114, 79)
(112, 56)
(113, 78)
(126, 85)
(112, 77)
(135, 75)
(111, 76)
(127, 84)
(110, 75)
(109, 74)
(119, 50)
(108, 73)
(128, 83)
(107, 72)
(113, 55)
(140, 69)
(106, 71)
(105, 70)
(104, 69)
(129, 82)
(103, 68)
(136, 74)
(102, 67)
(101, 66)
(102, 65)
(103, 64)
(114, 54)
(130, 81)
(104, 63)
(120, 49)
(105, 62)
(141, 68)
(131, 80)
(137, 73)
(106, 61)
(115, 53)
(107, 60)
(132, 79)
(121, 48)
(108, 59)
(138, 72)
(142, 67)
(133, 78)
(116, 52)
(109, 58)
(134, 77)
(110, 57)
(139, 71)
(122, 47)
(117, 51)
(123, 89)
(122, 88)
(121, 87)
(120, 86)
(119, 85)
(124, 88)
(118, 84)
(117, 83)
(116, 82)
(115, 81)
(125, 87)
(114, 80)
(143, 66)
(142, 65)
(141, 64)
(113, 79)
(140, 63)
(139, 62)
(138, 61)
(126, 86)
(137, 60)
(112, 78)
(111, 56)
(136, 59)
(135, 58)
(135, 76)
(111, 77)
(134, 57)
(133, 56)
(127, 85)
(110, 76)
(132, 55)
(131, 54)
(109, 75)
(130, 53)
(129, 52)
(108, 74)
(128, 51)
(128, 84)
(107, 73)
(118, 50)
(127, 50)
(140, 70)
(106, 72)
(126, 49)
(112, 55)
(125, 48)
(105, 71)
(124, 47)
(123, 46)
(104, 70)
(129, 83)
(103, 69)
(136, 75)
(102, 68)
(101, 67)
(100, 66)
(101, 65)
(130, 82)
(102, 64)
(113, 54)
(103, 63)
(119, 49)
(141, 69)
(104, 62)
(131, 81)
(137, 74)
(105, 61)
(114, 53)
(132, 80)
(106, 60)
(120, 48)
(138, 73)
(107, 59)
(133, 79)
(142, 68)
(115, 52)
(108, 58)
(134, 78)
(139, 72)
(109, 57)
(123, 90)
(122, 89)
(121, 88)
(120, 87)
(119, 86)
(124, 89)
(118, 85)
(121, 47)
(117, 84)
(116, 51)
(116, 83)
(115, 82)
(125, 88)
(114, 81)
(113, 80)
(143, 67)
(112, 79)
(126, 87)
(111, 78)
(135, 77)
(110, 56)
(110, 77)
(127, 86)
(109, 76)
(108, 75)
(107, 74)
(128, 85)
(140, 71)
(106, 73)
(105, 72)
(117, 50)
(104, 71)
(111, 55)
(129, 84)
(103, 70)
(136, 76)
(122, 46)
(102, 69)
(101, 68)
(100, 67)
(99, 66)
(130, 83)
(100, 65)
(144, 66)
(143, 65)
(142, 64)
(141, 63)
(140, 62)
(139, 61)
(138, 60)
(101, 64)
(137, 59)
(136, 58)
(112, 54)
(135, 57)
(134, 56)
(102, 63)
(133, 55)
(132, 54)
(141, 70)
(118, 49)
(131, 53)
(131, 82)
(137, 75)
(130, 52)
(103, 62)
(129, 51)
(128, 50)
(127, 49)
(126, 48)
(104, 61)
(125, 47)
(124, 46)
(123, 45)
(132, 81)
(113, 53)
(105, 60)
(138, 74)
(119, 48)
(106, 59)
(133, 80)
(142, 69)
(114, 52)
(107, 58)
(134, 79)
(139, 73)
(123, 91)
(122, 90)
(121, 89)
(120, 88)
(119, 87)
(124, 90)
(118, 86)
(108, 57)
(117, 85)
(116, 84)
(115, 83)
(125, 89)
(114, 82)
(120, 47)
(115, 51)
(113, 81)
(112, 80)
(126, 88)
(111, 79)
(143, 68)
(135, 78)
(110, 78)
(127, 87)
(109, 77)
(109, 56)
(108, 76)
(107, 75)
(128, 86)
(106, 74)
(140, 72)
(105, 73)
(104, 72)
(116, 50)
(129, 85)
(103, 71)
(136, 77)
(110, 55)
(102, 70)
(101, 69)
(121, 46)
(100, 68)
(99, 67)
(130, 84)
(98, 66)
(144, 67)
(99, 65)
(100, 64)
(111, 54)
(101, 63)
(131, 83)
(141, 71)
(137, 76)
(117, 49)
(102, 62)
(103, 61)
(132, 82)
(122, 45)
(112, 53)
(104, 60)
(145, 66)
(144, 65)
(138, 75)
(143, 64)
(142, 63)
(141, 62)
(140, 61)
(139, 60)
(133, 81)
(138, 59)
(137, 58)
(142, 70)
(136, 57)
(118, 48)
(105, 59)
(135, 56)
(134, 55)
(133, 54)
(132, 53)
(131, 52)
(113, 52)
(130, 51)
(129, 50)
(106, 58)
(128, 49)
(134, 80)
(127, 48)
(126, 47)
(125, 46)
(124, 45)
(123, 92)
(139, 74)
(122, 91)
(121, 90)
(120, 89)
(123, 44)
(119, 88)
(124, 91)
(118, 87)
(117, 86)
(116, 85)
(115, 84)
(125, 90)
(114, 83)
(107, 57)
(113, 82)
(112, 81)
(126, 89)
(111, 80)
(114, 51)
(119, 47)
(110, 79)
(143, 69)
(135, 79)
(109, 78)
(127, 88)
(108, 77)
(108, 56)
(107, 76)
(128, 87)
(106, 75)
(140, 73)
(105, 74)
(104, 73)
(129, 86)
(103, 72)
(136, 78)
(102, 71)
(115, 50)
(101, 70)
(109, 55)
(100, 69)
(99, 68)
(130, 85)
(120, 46)
(98, 67)
(144, 68)
(97, 66)
(98, 65)
(99, 64)
(131, 84)
(141, 72)
(100, 63)
(137, 77)
(110, 54)
(116, 49)
(101, 62)
(132, 83)
(102, 61)
(111, 53)
(121, 45)
(103, 60)
(138, 76)
(145, 67)
(133, 82)
(142, 71)
(104, 59)
(117, 48)
(112, 52)
(134, 81)
(105, 58)
(122, 92)
(121, 91)
(123, 93)
(120, 90)
(119, 89)
(139, 75)
(118, 88)
(124, 92)
(117, 87)
(116, 86)
(115, 85)
(125, 91)
(114, 84)
(122, 44)
(113, 83)
(112, 82)
(126, 90)
(111, 81)
(106, 57)
(110, 80)
(146, 66)
(143, 70)
(109, 79)
(145, 65)
(144, 64)
(135, 80)
(143, 63)
(113, 51)
(142, 62)
(118, 47)
(141, 61)
(127, 89)
(140, 60)
(108, 78)
(139, 59)
(138, 58)
(137, 57)
(107, 77)
(136, 56)
(135, 55)
(128, 88)
(134, 54)
(106, 76)
(107, 56)
(133, 53)
(132, 52)
(105, 75)
(140, 74)
(131, 51)
(104, 74)
(130, 50)
(129, 87)
(103, 73)
(129, 49)
(136, 79)
(128, 48)
(102, 72)
(127, 47)
(101, 71)
(126, 46)
(114, 50)
(125, 45)
(100, 70)
(124, 44)
(108, 55)
(123, 43)
(99, 69)
(130, 86)
(98, 68)
(119, 46)
(97, 67)
(144, 69)
(96, 66)
(97, 65)
(98, 64)
(131, 85)
(137, 78)
(141, 73)
(99, 63)
(109, 54)
(100, 62)
(115, 49)
(132, 84)
(101, 61)
(110, 53)
(138, 77)
(120, 45)
(102, 60)
(145, 68)
(133, 83)
(142, 72)
(103, 59)
(116, 48)
(134, 82)
(111, 52)
(121, 92)
(122, 93)
(120, 91)
(123, 94)
(119, 90)
(118, 89)
(104, 58)
(124, 93)
(117, 88)
(139, 76)
(116, 87)
(115, 86)
(125, 92)
(114, 85)
(113, 84)
(112, 83)
(126, 91)
(111, 82)
(110, 81)
(121, 44)
(109, 80)
(105, 57)
(143, 71)
(135, 81)
(108, 79)
(127, 90)
(146, 67)
(107, 78)
(112, 51)
(117, 47)
(106, 77)
(128, 89)
(105, 76)
(140, 75)
(106, 56)
(104, 75)
(103, 74)
(129, 88)
(136, 80)
(102, 73)
(101, 72)
(100, 71)
(99, 70)
(130, 87)
(113, 50)
(98, 69)
(107, 55)
(122, 43)
(97, 68)
(144, 70)
(96, 67)
(118, 46)
(95, 66)
(147, 66)
(146, 65)
(96, 65)
(145, 64)
(144, 63)
(131, 86)
(143, 62)
(142, 61)
(137, 79)
(141, 60)
(141, 74)
(97, 64)
(140, 59)
(139, 58)
(138, 57)
(137, 56)
(98, 63)
(136, 55)
(108, 54)
(135, 54)
(134, 53)
(99, 62)
(133, 52)
(132, 85)
(132, 51)
(114, 49)
(131, 50)
(130, 49)
(129, 48)
(100, 61)
(128, 47)
(127, 46)
(138, 78)
(126, 45)
(125, 44)
(109, 53)
(133, 84)
(124, 43)
(119, 45)
(145, 69)
(123, 42)
(101, 60)
(142, 73)
(102, 59)
(115, 48)
(134, 83)
(121, 93)
(120, 92)
(122, 94)
(119, 91)
(123, 95)
(118, 90)
(117, 89)
(124, 94)
(110, 52)
(116, 88)
(139, 77)
(115, 87)
(114, 86)
(125, 93)
(103, 58)
(113, 85)
(112, 84)
(111, 83)
(126, 92)
(110, 82)
(109, 81)
(108, 80)
(127, 91)
(135, 82)
(143, 72)
(120, 44)
(107, 79)
(146, 68)
(104, 57)
(106, 78)
(128, 90)
(111, 51)
(116, 47)
(105, 77)
(104, 76)
(140, 76)
(103, 75)
(129, 89)
(105, 56)
(102, 74)
(136, 81)
(101, 73)
(100, 72)
(99, 71)
(130, 88)
(98, 70)
(97, 69)
(112, 50)
(106, 55)
(144, 71)
(96, 68)
(121, 43)
(95, 67)
(131, 87)
(117, 46)
(94, 66)
(147, 67)
(137, 80)
(95, 65)
(141, 75)
(96, 64)
(97, 63)
(107, 54)
(132, 86)
(98, 62)
(113, 49)
(99, 61)
(138, 79)
(133, 85)
(145, 70)
(108, 53)
(100, 60)
(142, 74)
(118, 45)
(122, 42)
(148, 66)
(147, 65)
(146, 64)
(145, 63)
(144, 62)
(143, 61)
(101, 59)
(142, 60)
(141, 59)
(134, 84)
(120, 93)
(121, 94)
(119, 92)
(140, 58)
(122, 95)
(114, 48)
(118, 91)
(123, 96)
(139, 57)
(117, 90)
(116, 89)
(124, 95)
(138, 56)
(115, 88)
(137, 55)
(139, 78)
(114, 87)
(125, 94)
(136, 54)
(113, 86)
(109, 52)
(135, 53)
(112, 85)
(134, 52)
(111, 84)
(102, 58)
(126, 93)
(133, 51)
(110, 83)
(132, 50)
(109, 82)
(131, 49)
(108, 81)
(130, 48)
(127, 92)
(107, 80)
(135, 83)
(129, 47)
(143, 73)
(106, 79)
(128, 46)
(146, 69)
(119, 44)
(127, 45)
(103, 57)
(126, 44)
(105, 78)
(128, 91)
(125, 43)
(124, 42)
(123, 41)
(104, 77)
(110, 51)
(115, 47)
(140, 77)
(103, 76)
(129, 90)
(102, 75)
(136, 82)
(101, 74)
(104, 56)
(100, 73)
(99, 72)
(130, 89)
(98, 71)
(97, 70)
(144, 72)
(96, 69)
(111, 50)
(95, 68)
(105, 55)
(131, 88)
(94, 67)
(120, 43)
(137, 81)
(141, 76)
(147, 68)
(93, 66)
(116, 46)
(94, 65)
(95, 64)
(96, 63)
(132, 87)
(106, 54)
(97, 62)
(112, 49)
(138, 80)
(98, 61)
(133, 86)
(145, 71)
(142, 75)
(107, 53)
(99, 60)
(117, 45)
(121, 42)
(148, 67)
(120, 94)
(119, 93)
(121, 95)
(118, 92)
(122, 96)
(134, 85)
(117, 91)
(123, 97)
(100, 59)
(116, 90)
(115, 89)
(124, 96)
(114, 88)
(113, 87)
(113, 48)
(125, 95)
(139, 79)
(112, 86)
(111, 85)
(126, 94)
(110, 84)
(108, 52)
(109, 83)
(101, 58)
(108, 82)
(127, 93)
(107, 81)
(135, 84)
(106, 80)
(143, 74)
(105, 79)
(146, 70)
(128, 92)
(104, 78)
(118, 44)
(102, 57)
(103, 77)
(140, 78)
(129, 91)
(122, 41)
(102, 76)
(109, 51)
(114, 47)
(101, 75)
(136, 83)
(149, 66)
(148, 65)
(147, 64)
(100, 74)
(146, 63)
(145, 62)
(144, 61)
(103, 56)
(143, 60)
(99, 73)
(142, 59)
(130, 90)
(141, 58)
(140, 57)
(98, 72)
(139, 56)
(138, 55)
(97, 71)
(137, 54)
(96, 70)
(136, 53)
(144, 73)
(135, 52)
(95, 69)
(134, 51)
(131, 89)
(133, 50)
(94, 68)
(110, 50)
(104, 55)
(132, 49)
(137, 82)
(141, 77)
(131, 48)
(93, 67)
(147, 69)
(130, 47)
(119, 43)
(92, 66)
(129, 46)
(93, 65)
(115, 46)
(128, 45)
(127, 44)
(94, 64)
(126, 43)
(132, 88)
(125, 42)
(95, 63)
(124, 41)
(123, 40)
(105, 54)
(96, 62)
(138, 81)
(111, 49)
(133, 87)
(97, 61)
(145, 72)
(142, 76)
(98, 60)
(106, 53)
(116, 45)
(119, 94)
(120, 95)
(118, 93)
(121, 96)
(117, 92)
(120, 42)
(122, 97)
(116, 91)
(123, 98)
(148, 68)
(115, 90)
(134, 86)
(124, 97)
(114, 89)
(113, 88)
(99, 59)
(112, 87)
(125, 96)
(139, 80)
(111, 86)
(110, 85)
(126, 95)
(112, 48)
(109, 84)
(108, 83)
(107, 52)
(107, 82)
(127, 94)
(100, 58)
(106, 81)
(135, 85)
(105, 80)
(143, 75)
(104, 79)
(128, 93)
(146, 71)
(103, 78)
(101, 57)
(117, 44)
(102, 77)
(140, 79)
(129, 92)
(101, 76)
(108, 51)
(100, 75)
(121, 41)
(113, 47)
(136, 84)
(149, 67)
(99, 74)
(130, 91)
(98, 73)
(102, 56)
(97, 72)
(96, 71)
(95, 70)
(144, 74)
(131, 90)
(94, 69)
(93, 68)
(137, 83)
(141, 78)
(103, 55)
(109, 50)
(147, 70)
(92, 67)
(91, 66)
(118, 43)
(92, 65)
(114, 46)
(132, 89)
(93, 64)
(94, 63)
(122, 40)
(104, 54)
(95, 62)
(138, 82)
(150, 66)
(149, 65)
(133, 88)
(148, 64)
(147, 63)
(146, 62)
(145, 61)
(144, 60)
(110, 49)
(143, 59)
(145, 73)
(96, 61)
(142, 58)
(142, 77)
(141, 57)
(140, 56)
(139, 55)
(138, 54)
(137, 53)
(118, 94)
(119, 95)
(97, 60)
(117, 93)
(120, 96)
(121, 97)
(116, 92)
(136, 52)
(105, 53)
(122, 98)
(115, 91)
(123, 99)
(135, 51)
(114, 90)
(124, 98)
(113, 89)
(134, 87)
(115, 45)
(134, 50)
(148, 69)
(112, 88)
(119, 42)
(125, 97)
(133, 49)
(111, 87)
(132, 48)
(110, 86)
(139, 81)
(131, 47)
(98, 59)
(126, 96)
(130, 46)
(109, 85)
(108, 84)
(129, 45)
(128, 44)
(107, 83)
(111, 48)
(127, 43)
(127, 95)
(106, 82)
(126, 42)
(125, 41)
(105, 81)
(106, 52)
(124, 40)
(99, 58)
(135, 86)
(143, 76)
(123, 39)
(104, 80)
(128, 94)
(103, 79)
(146, 72)
(102, 78)
(129, 93)
(101, 77)
(140, 80)
(100, 57)
(116, 44)
(100, 76)
(136, 85)
(99, 75)
(107, 51)
(130, 92)
(112, 47)
(120, 41)
(98, 74)
(149, 68)
(97, 73)
(101, 56)
(96, 72)
(95, 71)
(144, 75)
(131, 91)
(94, 70)
(93, 69)
(141, 79)
(137, 84)
(92, 68)
(147, 71)
(102, 55)
(91, 67)
(108, 50)
(90, 66)
(132, 90)
(91, 65)
(117, 43)
(92, 64)
(113, 46)
(93, 63)
(103, 54)
(138, 83)
(94, 62)
(121, 40)
(133, 89)
(150, 67)
(145, 74)
(142, 78)
(109, 49)
(95, 61)
(118, 95)
(117, 94)
(119, 96)
(116, 93)
(120, 97)
(115, 92)
(121, 98)
(114, 91)
(122, 99)
(123, 100)
(113, 90)
(124, 99)
(112, 89)
(96, 60)
(134, 88)
(111, 88)
(104, 53)
(148, 70)
(125, 98)
(110, 87)
(114, 45)
(109, 86)
(139, 82)
(126, 97)
(118, 42)
(108, 85)
(97, 59)
(107, 84)
(106, 83)
(127, 96)
(105, 82)
(110, 48)
(104, 81)
(135, 87)
(143, 77)
(103, 80)
(128, 95)
(105, 52)
(98, 58)
(102, 79)
(146, 73)
(122, 39)
(101, 78)
(129, 94)
(151, 66)
(150, 65)
(149, 64)
(148, 63)
(147, 62)
(146, 61)
(100, 77)
(140, 81)
(145, 60)
(144, 59)
(143, 58)
(99, 57)
(142, 57)
(99, 76)
(141, 56)
(115, 44)
(140, 55)
(136, 86)
(98, 75)
(139, 54)
(130, 93)
(138, 53)
(97, 74)
(149, 69)
(137, 52)
(106, 51)
(136, 51)
(111, 47)
(119, 41)
(96, 73)
(135, 50)
(134, 49)
(95, 72)
(100, 56)
